Dataset,Filename,Score R,Score D,GT,Our,covid_net_pred_time,lung_segment_1,lung_segment_2,lung_segment_3,lung_segment_4,lung_segment_5,lung_segment_6,BSNet,CovidNet,Subset,Label
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.192168196.2020040116564476574.1203801020003.png,2.0,3.0,2.5,0,0.0800416469573974,0.3205080926039746,0.2710853287254176,0.0541333768139572,0.1387238151834794,0.3188395098183966,0.0,5,2,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.1722810170.20200416105826265860.1003000225002.png,5.0,,5.0,4,0.078080415725708,0.7635009310986964,0.6242242163102344,0.1527772279187616,0.3091054313099041,0.5600565629678922,0.5250783044476927,4,4,train,COVID-19
chest_xray_normal,IM-0349-0001.png,0.0,0.0,0.0,0,0.0770256519317627,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1289-0001.png,0.0,0.0,0.0,0,0.0790307521820068,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0752-0001.png,0.0,0.0,0.0,0,0.0790343284606933,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0277-0001.png,0.0,0.0,0.0,0,0.0810277462005615,0.0,0.0,0.0,0.0,0.0,0.0,2,3,train,Normal
chest_xray_normal,IM-0660-0001.png,0.0,0.0,0.0,0,0.0819957256317138,0.0,0.0,0.0,0.0,0.0,0.0,6,2,train,Normal
chest_xray_normal,IM-0077-0001.png,0.0,0.0,0.0,0,0.0760200023651123,0.0,0.0,0.0,0.0,0.0,0.0,2,2,train,Normal
chest_xray_normal,IM-0650-0001-0002.png,0.0,0.0,0.0,0,0.0829880237579345,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,NORMAL2-IM-0345-0001.png,0.0,0.0,0.0,0,0.0800330638885498,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-0798-0001.png,0.0,0.0,0.0,0,0.0830349922180175,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0475-0001.png,0.0,0.0,0.0,0,0.0760338306427002,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-0700-0001.png,0.0,0.0,0.0,0,0.0779979228973388,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-1152-0001.png,0.0,0.0,0.0,0,0.075028657913208,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-1127-0001.png,0.0,0.0,0.0,0,0.0789997577667236,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,Normal
chest_xray_normal,NORMAL2-IM-1102-0001-0002.png,0.0,0.0,0.0,0,0.0759971141815185,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0478-0001.png,0.0,0.0,0.0,0,0.075000524520874,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,NORMAL2-IM-0096-0001.png,0.0,0.0,0.0,0,0.0740058422088623,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,NORMAL2-IM-1028-0001.png,0.0,0.0,0.0,0,0.0749995708465576,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,NORMAL2-IM-0207-0001.png,0.0,0.0,0.0,0,0.0770323276519775,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-1396-0001.png,0.0,0.0,0.0,0,0.0791084766387939,0.0,0.0,0.0,0.0,0.0,0.0,6,2,train,Normal
chest_xray_normal,NORMAL2-IM-0719-0001.png,0.0,0.0,0.0,0,0.0779659748077392,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0751-0001.png,0.0,0.0,0.0,0,0.0819995403289794,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0215-0001.png,0.0,0.0,0.0,0,0.0890009403228759,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0286-0001.png,0.0,0.0,0.0,0,0.0830898284912109,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0327-0001.png,0.0,0.0,0.0,0,0.0779657363891601,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,Normal
chest_xray_normal,NORMAL2-IM-0547-0001.png,0.0,0.0,0.0,0,0.0789999961853027,0.0,0.0,0.0,0.0,0.0,0.0,2,2,train,Normal
chest_xray_normal,IM-0465-0001.png,0.0,0.0,0.0,0,0.0810344219207763,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0061-0001.png,0.0,0.0,0.0,0,0.0799999237060546,0.0,0.0,0.0,0.0,0.0,0.0,2,2,train,Normal
chest_xray_normal,IM-0614-0001.png,0.0,0.0,0.0,0,0.0839977264404296,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,Normal
chest_xray_normal,IM-0011-0001-0001.png,0.0,0.0,0.0,0,0.0760002136230468,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0633-0001.png,0.0,0.0,0.0,0,0.0729975700378418,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1262-0001.png,0.0,0.0,0.0,0,0.0759994983673095,0.0,0.0,0.0,0.0,0.0,0.0,1,3,train,Normal
chest_xray_normal,NORMAL2-IM-0060-0001.png,0.0,0.0,0.0,0,0.0850353240966796,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0065-0001.png,0.0,0.0,0.0,0,0.0800001621246337,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1144-0001.png,0.0,0.0,0.0,0,0.0809981822967529,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-0651-0001.png,0.0,0.0,0.0,2,0.078000783920288,0.618168709444845,0.0943355589058798,0.0,0.5592344853214418,0.2266150248465361,0.0,4,3,train,Normal
chest_xray_normal,IM-0477-0001.png,0.0,0.0,0.0,0,0.0780005455017089,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0640-0001.png,0.0,0.0,0.0,0,0.0759840011596679,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0338-0001.png,0.0,0.0,0.0,0,0.0770885944366455,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0852-0001.png,0.0,0.0,0.0,0,0.0789978504180908,0.0,0.0,0.0,0.0,0.0,0.0,5,4,train,Normal
chest_xray_normal,IM-0387-0001.png,0.0,0.0,0.0,0,0.0760345458984375,0.0,0.0,0.0,0.0,0.0,0.0,3,3,train,Normal
chest_xray_normal,NORMAL2-IM-0052-0001.png,0.0,0.0,0.0,0,0.0789647102355957,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0524-0001.png,0.0,0.0,0.0,0,0.0789988040924072,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,NORMAL2-IM-0394-0001.png,0.0,0.0,0.0,0,0.0769968032836914,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0627-0001.png,0.0,0.0,0.0,0,0.0890002250671386,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0838-0001.png,0.0,0.0,0.0,0,0.0749971866607666,0.0,0.0,0.0,0.0,0.0,0.0,5,4,train,Normal
chest_xray_normal,IM-0220-0001.png,0.0,0.0,0.0,0,0.0810000896453857,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0618-0001-0002.png,0.0,0.0,0.0,0,0.0760021209716796,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0531-0001.png,0.0,0.0,0.0,0,0.0783050060272216,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1005-0001.png,0.0,0.0,0.0,0,0.0799992084503173,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0676-0001.png,0.0,0.0,0.0,0,0.0750019550323486,0.0,0.0,0.0,0.0,0.0,0.0,6,4,train,Normal
chest_xray_normal,NORMAL2-IM-0906-0001.png,0.0,0.0,0.0,0,0.0779986381530761,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-0774-0001.png,0.0,0.0,0.0,0,0.0780344009399414,0.0,0.0,0.0,0.0,0.0,0.0,1,2,train,Normal
chest_xray_normal,IM-0463-0001.png,0.0,0.0,0.0,0,0.0749990940093994,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0337-0001.png,0.0,0.0,0.0,0,0.0740606784820556,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0613-0001.png,0.0,0.0,0.0,0,0.0780031681060791,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0608-0001-0001.png,0.0,0.0,0.0,0,0.0770003795623779,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1385-0001.png,0.0,0.0,0.0,0,0.0799992084503173,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,Normal
chest_xray_normal,IM-0519-0001-0002.png,0.0,0.0,0.0,0,0.074000597000122,0.0,0.0,0.0,0.0,0.0,0.0,1,2,train,Normal
chest_xray_normal,NORMAL2-IM-0642-0001.png,0.0,0.0,0.0,0,0.0780117511749267,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0915-0001.png,0.0,0.0,0.0,0,0.0759971141815185,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-1038-0001.png,0.0,0.0,0.0,0,0.0771296024322509,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-0479-0001.png,0.0,0.0,0.0,0,0.0780019760131836,0.0,0.0,0.0,0.0,0.0,0.0,6,4,train,Normal
chest_xray_normal,NORMAL2-IM-0573-0001.png,0.0,0.0,0.0,0,0.0759994983673095,0.0,0.0,0.0,0.0,0.0,0.0,3,3,train,Normal
chest_xray_normal,IM-0531-0001-0001.png,0.0,0.0,0.0,0,0.0763142108917236,0.0,0.0,0.0,0.0,0.0,0.0,2,2,train,Normal
chest_xray_normal,NORMAL2-IM-0587-0001-0002.png,0.0,0.0,0.0,0,0.0729997158050537,0.0,0.0,0.0,0.0,0.0,0.0,2,3,train,Normal
chest_xray_normal,NORMAL2-IM-0851-0001.png,0.0,0.0,0.0,0,0.0830256938934326,0.0,0.0,0.0,0.0,0.0,0.0,0,2,train,Normal
chest_xray_normal,NORMAL2-IM-1260-0001.png,0.0,0.0,0.0,0,0.0790340900421142,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0526-0001.png,0.0,0.0,0.0,0,0.0761172771453857,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0905-0001.png,0.0,0.0,0.0,0,0.0773110389709472,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0446-0001.png,0.0,0.0,0.0,0,0.0760340690612793,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0033-0001-0002.png,0.0,0.0,0.0,0,0.0770318508148193,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0009-0001.png,0.0,0.0,0.0,0,0.0840330123901367,0.0,0.0,0.0,0.0,0.0,0.0,3,3,train,Normal
chest_xray_normal,NORMAL2-IM-0649-0001.png,0.0,0.0,0.0,0,0.0799705982208252,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0702-0001.png,0.0,0.0,0.0,0,0.0809993743896484,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-0348-0001.png,0.0,0.0,0.0,0,0.0789680480957031,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0214-0001.png,0.0,0.0,0.0,0,0.0820364952087402,0.0,0.0,0.0,0.0,0.0,0.0,1,2,train,Normal
chest_xray_normal,NORMAL2-IM-0453-0001.png,0.0,0.0,0.0,0,0.0769658088684082,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1219-0001.png,0.0,0.0,0.0,0,0.0809991359710693,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-0746-0001.png,0.0,0.0,0.0,0,0.0860013961791992,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0329-0001.png,0.0,0.0,0.0,0,0.0889995098114013,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0469-0001.png,0.0,0.0,0.0,0,0.0750010013580322,0.0,0.0,0.0,0.0,0.0,0.0,6,2,train,Normal
chest_xray_normal,IM-0682-0001.png,0.0,0.0,0.0,0,0.0820019245147705,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0701-0001.png,0.0,0.0,0.0,0,0.0829987525939941,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,NORMAL2-IM-1067-0001-0001.png,0.0,0.0,0.0,0,0.0759978294372558,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0189-0001.png,0.0,0.0,0.0,0,0.0749983787536621,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0389-0001.png,0.0,0.0,0.0,0,0.0750315189361572,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1177-0001.png,0.0,0.0,0.0,0,0.0770313739776611,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0520-0001.png,0.0,0.0,0.0,0,0.0829908847808837,0.0,0.0,0.0,0.0,0.0,0.0,6,2,train,Normal
chest_xray_normal,IM-0428-0001.png,0.0,0.0,0.0,0,0.0800390243530273,0.0,0.0,0.0,0.0,0.0,0.0,2,3,train,Normal
chest_xray_normal,NORMAL2-IM-1290-0001.png,0.0,0.0,0.0,0,0.0759613513946533,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,NORMAL2-IM-0898-0001.png,0.0,0.0,0.0,0,0.0749995708465576,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0415-0001.png,0.0,0.0,0.0,0,0.0759973526000976,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-0280-0001.png,0.0,0.0,0.0,0,0.0795569419860839,0.0,0.0,0.0,0.0,0.0,0.0,2,3,train,Normal
chest_xray_normal,NORMAL2-IM-0578-0001.png,0.0,0.0,0.0,0,0.0770003795623779,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0501-0001.png,0.0,0.0,0.0,0,0.0790338516235351,0.0,0.0,0.0,0.0,0.0,0.0,5,4,train,Normal
chest_xray_normal,IM-0652-0001.png,0.0,0.0,0.0,0,0.0779986381530761,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-0281-0001.png,0.0,0.0,0.0,0,0.0819995403289794,0.0,0.0,0.0,0.0,0.0,0.0,2,3,train,Normal
chest_xray_normal,NORMAL2-IM-0831-0001.png,0.0,0.0,0.0,0,0.0750007629394531,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0221-0001.png,0.0,0.0,0.0,0,0.0780394077301025,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,NORMAL2-IM-0576-0001.png,0.0,0.0,0.0,0,0.0760011672973632,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1198-0001.png,0.0,0.0,0.0,0,0.0770008563995361,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1345-0001-0002.png,0.0,0.0,0.0,0,0.0760345458984375,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1243-0001.png,0.0,0.0,0.0,0,0.0730326175689697,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,NORMAL2-IM-0390-0001.png,0.0,0.0,0.0,0,0.0749993324279785,0.0,0.0,0.0,0.0,0.0,0.0,1,1,train,Normal
chest_xray_normal,NORMAL2-IM-0300-0001.png,0.0,0.0,0.0,0,0.0810005664825439,0.0,0.0,0.0,0.0,0.0,0.0,1,2,train,Normal
chest_xray_normal,NORMAL2-IM-1269-0001-0001.png,0.0,0.0,0.0,0,0.0781843662261962,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0557-0001.png,0.0,0.0,0.0,0,0.0770318508148193,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0473-0001.png,0.0,0.0,0.0,0,0.0759994983673095,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-1142-0001.png,0.0,0.0,0.0,0,0.0810334682464599,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0578-0001.png,0.0,0.0,0.0,0,0.0830039978027343,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0294-0001.png,0.0,0.0,0.0,0,0.0792691707611084,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0010-0001.png,0.0,0.0,0.0,0,0.0820295810699462,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0545-0001-0001.png,0.0,0.0,0.0,0,0.0780096054077148,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,NORMAL2-IM-0095-0001.png,0.0,0.0,0.0,0,0.0720014572143554,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0224-0001.png,0.0,0.0,0.0,0,0.0780003070831298,0.0,0.0,0.0,0.0,0.0,0.0,3,3,train,Normal
chest_xray_normal,IM-0660-0001-0002.png,0.0,0.0,0.0,0,0.0810353755950927,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,Normal
chest_xray_normal,NORMAL2-IM-0707-0001.png,0.0,0.0,0.0,0,0.0779972076416015,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
