Dataset,Filename,Score R,Score D,GT,Our,covid_net_pred_time,lung_segment_1,lung_segment_2,lung_segment_3,lung_segment_4,lung_segment_5,lung_segment_6,BSNet,CovidNet,Subset,Label
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.192168196.2020040116564476574.1203801020003.png,2.0,3.0,2.5,1,0.0780041217803955,0.5340708871132964,0.0208590471488521,0.0,0.1374981429208141,0.223239332644323,0.0,5,2,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.1722810170.20200416105826265860.1003000225002.png,5.0,,5.0,3,0.0760011672973632,0.7396885772019494,0.6808712495552832,0.1539649233936418,0.1448629561123255,0.5053235734486774,0.4728335769471706,4,4,train,COVID-19
chest_xray_normal,IM-0349-0001.png,0.0,0.0,0.0,0,0.0730016231536865,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1289-0001.png,0.0,0.0,0.0,0,0.079035997390747,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0752-0001.png,0.0,0.0,0.0,0,0.1179971694946289,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0277-0001.png,0.0,0.0,0.0,0,0.0730013847351074,0.0,0.0,0.0,0.0,0.0,0.0,2,3,train,Normal
chest_xray_normal,IM-0660-0001.png,0.0,0.0,0.0,0,0.0730020999908447,0.0,0.0,0.0,0.0,0.0,0.0,6,2,train,Normal
chest_xray_normal,IM-0077-0001.png,0.0,0.0,0.0,0,0.0739989280700683,0.0,0.0,0.0,0.0,0.0,0.0,2,2,train,Normal
chest_xray_normal,IM-0650-0001-0002.png,0.0,0.0,0.0,0,0.0720019340515136,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,NORMAL2-IM-0345-0001.png,0.0,0.0,0.0,0,0.0789999961853027,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-0798-0001.png,0.0,0.0,0.0,0,0.0710005760192871,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0475-0001.png,0.0,0.0,0.0,0,0.0810012817382812,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-0700-0001.png,0.0,0.0,0.0,0,0.0699992179870605,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-1152-0001.png,0.0,0.0,0.0,0,0.0759994983673095,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-1127-0001.png,0.0,0.0,0.0,0,0.0789976119995117,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,Normal
chest_xray_normal,NORMAL2-IM-1102-0001-0002.png,0.0,0.0,0.0,0,0.0800371170043945,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0478-0001.png,0.0,0.0,0.0,0,0.0709676742553711,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,NORMAL2-IM-0096-0001.png,0.0,0.0,0.0,0,0.0840010643005371,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,NORMAL2-IM-1028-0001.png,0.0,0.0,0.0,0,0.0840010643005371,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,NORMAL2-IM-0207-0001.png,0.0,0.0,0.0,0,0.0759961605072021,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-1396-0001.png,0.0,0.0,0.0,0,0.0720031261444091,0.3551972807863672,0.089616263346855,0.0,0.0,0.0,0.0,6,2,train,Normal
chest_xray_normal,NORMAL2-IM-0719-0001.png,0.0,0.0,0.0,0,0.0779976844787597,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0751-0001.png,0.0,0.0,0.0,0,0.1390037536621093,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0215-0001.png,0.0,0.0,0.0,0,0.0719997882843017,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0286-0001.png,0.0,0.0,0.0,0,0.0750319957733154,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0327-0001.png,0.0,0.0,0.0,0,0.0750353336334228,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,Normal
chest_xray_normal,NORMAL2-IM-0547-0001.png,0.0,0.0,0.0,0,0.0770003795623779,0.0,0.0,0.0,0.0,0.0,0.0,2,2,train,Normal
chest_xray_normal,IM-0465-0001.png,0.0,0.0,0.0,0,0.0730321407318115,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0061-0001.png,0.0,0.0,0.0,0,0.0719656944274902,0.0,0.0,0.0,0.0,0.0,0.0,2,2,train,Normal
chest_xray_normal,IM-0614-0001.png,0.0,0.0,0.0,0,0.0729975700378418,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,Normal
chest_xray_normal,IM-0011-0001-0001.png,0.0,0.0,0.0,0,0.0729997158050537,0.0,0.0,0.0,0.0,0.0,0.00546672133388,4,3,train,Normal
chest_xray_normal,IM-0633-0001.png,0.0,0.0,0.0,0,0.0770289897918701,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1262-0001.png,0.0,0.0,0.0,0,0.0820014476776123,0.0,0.0,0.0,0.0,0.0,0.0,1,3,train,Normal
chest_xray_normal,NORMAL2-IM-0060-0001.png,0.0,0.0,0.0,0,0.0850043296813964,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0065-0001.png,0.0,0.0,0.0,0,0.072031021118164,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1144-0001.png,0.0,0.0,0.0,0,0.0729651451110839,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-0651-0001.png,0.0,0.0,0.0,0,0.0750327110290527,0.0,0.0,0.0,0.2041248606465997,0.1582870505700087,0.0,4,3,train,Normal
chest_xray_normal,IM-0477-0001.png,0.0,0.0,0.0,0,0.0730376243591308,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0640-0001.png,0.0,0.0,0.0,0,0.0730361938476562,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0338-0001.png,0.0,0.0,0.0,0,0.0709993839263916,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0852-0001.png,0.0,0.0,0.0,0,0.0919966697692871,0.0,0.0,0.0,0.0,0.0,0.0,5,4,train,Normal
chest_xray_normal,IM-0387-0001.png,0.0,0.0,0.0,0,0.071038007736206,0.0,0.0,0.0,0.0,0.0,0.0,3,3,train,Normal
chest_xray_normal,NORMAL2-IM-0052-0001.png,0.0,0.0,0.0,0,0.0860002040863037,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0524-0001.png,0.0,0.0,0.0,0,0.074998140335083,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,NORMAL2-IM-0394-0001.png,0.0,0.0,0.0,0,0.0750336647033691,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0627-0001.png,0.0,0.0,0.0,0,0.0720002651214599,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0838-0001.png,0.0,0.0,0.0,0,0.0799996852874755,0.0,0.0,0.0,0.0,0.0,0.0,5,4,train,Normal
chest_xray_normal,IM-0220-0001.png,0.0,0.0,0.0,0,0.0759973526000976,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0618-0001-0002.png,0.0,0.0,0.0,0,0.0750012397766113,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0531-0001.png,0.0,0.0,0.0,0,0.0740325450897216,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1005-0001.png,0.0,0.0,0.0,0,0.083031415939331,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0676-0001.png,0.0,0.0,0.0,0,0.070995807647705,0.0,0.0,0.0,0.0,0.0,0.0,6,4,train,Normal
chest_xray_normal,NORMAL2-IM-0906-0001.png,0.0,0.0,0.0,0,0.068967580795288,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-0774-0001.png,0.0,0.0,0.0,0,0.0709991455078125,0.0,0.0,0.0,0.0,0.0,0.0,1,2,train,Normal
chest_xray_normal,IM-0463-0001.png,0.0,0.0,0.0,0,0.0709972381591796,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0337-0001.png,0.0,0.0,0.0,0,0.0700016021728515,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0613-0001.png,0.0,0.0,0.0,0,0.0710010528564453,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0608-0001-0001.png,0.0,0.0,0.0,0,0.0729999542236328,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1385-0001.png,0.0,0.0,0.0,0,0.077035903930664,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,Normal
chest_xray_normal,IM-0519-0001-0002.png,0.0,0.0,0.0,0,0.0729975700378418,0.0,0.0,0.0,0.0,0.0,0.0,1,2,train,Normal
chest_xray_normal,NORMAL2-IM-0642-0001.png,0.0,0.0,0.0,0,0.0709998607635498,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0915-0001.png,0.0,0.0,0.0,0,0.0870015621185302,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-1038-0001.png,0.0,0.0,0.0,0,0.0750000476837158,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-0479-0001.png,0.0,0.0,0.0,0,0.0809974670410156,0.0,0.0,0.0,0.0,0.0,0.0,6,4,train,Normal
chest_xray_normal,NORMAL2-IM-0573-0001.png,0.0,0.0,0.0,0,0.0710000991821289,0.0,0.0,0.0,0.0,0.0,0.0,3,3,train,Normal
chest_xray_normal,IM-0531-0001-0001.png,0.0,0.0,0.0,0,0.0729670524597168,0.0,0.0,0.0,0.0,0.0,0.0,2,2,train,Normal
chest_xray_normal,NORMAL2-IM-0587-0001-0002.png,0.0,0.0,0.0,0,0.0759656429290771,0.0,0.0,0.0,0.0,0.0,0.0,2,3,train,Normal
chest_xray_normal,NORMAL2-IM-0851-0001.png,0.0,0.0,0.0,0,0.0789973735809326,0.0,0.0,0.0,0.0,0.0,0.0,0,2,train,Normal
chest_xray_normal,NORMAL2-IM-1260-0001.png,0.0,0.0,0.0,0,0.0790004730224609,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0526-0001.png,0.0,0.0,0.0,0,0.074998140335083,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0905-0001.png,0.0,0.0,0.0,0,0.0720007419586181,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0446-0001.png,0.0,0.0,0.0,0,0.0770323276519775,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0033-0001-0002.png,0.0,0.0,0.0,0,0.0740015506744384,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0009-0001.png,0.0,0.0,0.0,0,0.0740318298339843,0.0,0.0,0.0,0.0,0.0,0.0,3,3,train,Normal
chest_xray_normal,NORMAL2-IM-0649-0001.png,0.0,0.0,0.0,0,0.071000337600708,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0702-0001.png,0.0,0.0,0.0,0,0.0880064964294433,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-0348-0001.png,0.0,0.0,0.0,0,0.0769979953765869,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0214-0001.png,0.0,0.0,0.0,0,0.0750353336334228,0.0,0.0,0.0,0.0,0.0,0.0,1,2,train,Normal
chest_xray_normal,NORMAL2-IM-0453-0001.png,0.0,0.0,0.0,0,0.0919981002807617,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1219-0001.png,0.0,0.0,0.0,0,0.0779976844787597,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-0746-0001.png,0.0,0.0,0.0,0,0.070033311843872,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0329-0001.png,0.0,0.0,0.0,0,0.073035717010498,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0469-0001.png,0.0,0.0,0.0,0,0.0719995498657226,0.0,0.0,0.0,0.0,0.0,0.0,6,2,train,Normal
chest_xray_normal,IM-0682-0001.png,0.0,0.0,0.0,0,0.0749998092651367,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0701-0001.png,0.0,0.0,0.0,0,0.0710000991821289,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,NORMAL2-IM-1067-0001-0001.png,0.0,0.0,0.0,0,0.0830342769622802,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0189-0001.png,0.0,0.0,0.0,0,0.0720012187957763,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0389-0001.png,0.0,0.0,0.0,0,0.0760016441345214,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1177-0001.png,0.0,0.0,0.0,0,0.0739986896514892,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0520-0001.png,0.0,0.0,0.0,0,0.0719974040985107,0.0,0.0,0.0,0.0,0.0,0.0,6,2,train,Normal
chest_xray_normal,IM-0428-0001.png,0.0,0.0,0.0,0,0.0709981918334961,0.0,0.0,0.0,0.0,0.0,0.0,2,3,train,Normal
chest_xray_normal,NORMAL2-IM-1290-0001.png,0.0,0.0,0.0,0,0.0769991874694824,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,NORMAL2-IM-0898-0001.png,0.0,0.0,0.0,0,0.0720019340515136,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0415-0001.png,0.0,0.0,0.0,0,0.0750024318695068,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-0280-0001.png,0.0,0.0,0.0,0,0.0760011672973632,0.0,0.0,0.0,0.0,0.0,0.0,2,3,train,Normal
chest_xray_normal,NORMAL2-IM-0578-0001.png,0.0,0.0,0.0,0,0.0750014781951904,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0501-0001.png,0.0,0.0,0.0,0,0.0739974975585937,0.0,0.0,0.0,0.0,0.0,0.0,5,4,train,Normal
chest_xray_normal,IM-0652-0001.png,0.0,0.0,0.0,0,0.073030948638916,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-0281-0001.png,0.0,0.0,0.0,0,0.0710330009460449,0.0,0.0,0.0,0.0,0.0,0.0,2,3,train,Normal
chest_xray_normal,NORMAL2-IM-0831-0001.png,0.0,0.0,0.0,0,0.0919983386993408,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0221-0001.png,0.0,0.0,0.0,0,0.0710008144378662,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,NORMAL2-IM-0576-0001.png,0.0,0.0,0.0,0,0.0700352191925048,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1198-0001.png,0.0,0.0,0.0,0,0.1000018119812011,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1345-0001-0002.png,0.0,0.0,0.0,0,0.0740370750427246,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1243-0001.png,0.0,0.0,0.0,0,0.0810048580169677,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,NORMAL2-IM-0390-0001.png,0.0,0.0,0.0,0,0.0730001926422119,0.0,0.0,0.0,0.0,0.0,0.0,1,1,train,Normal
chest_xray_normal,NORMAL2-IM-0300-0001.png,0.0,0.0,0.0,0,0.0700335502624511,0.0,0.0,0.0,0.0,0.0,0.0,1,2,train,Normal
chest_xray_normal,NORMAL2-IM-1269-0001-0001.png,0.0,0.0,0.0,0,0.0809996128082275,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0557-0001.png,0.0,0.0,0.0,0,0.0739655494689941,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0473-0001.png,0.0,0.0,0.0,0,0.0730009078979492,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-1142-0001.png,0.0,0.0,0.0,0,0.0729990005493164,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0578-0001.png,0.0,0.0,0.0,0,0.0760011672973632,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0294-0001.png,0.0,0.0,0.0,0,0.0729644298553466,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0010-0001.png,0.0,0.0,0.0,0,0.0689966678619384,0.1753026634382566,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0545-0001-0001.png,0.0,0.0,0.0,0,0.0750014781951904,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,NORMAL2-IM-0095-0001.png,0.0,0.0,0.0,0,0.0880017280578613,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0224-0001.png,0.0,0.0,0.0,0,0.0749998092651367,0.0,0.0,0.0,0.0,0.0,0.0,3,3,train,Normal
chest_xray_normal,IM-0660-0001-0002.png,0.0,0.0,0.0,0,0.0689985752105712,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,Normal
chest_xray_normal,NORMAL2-IM-0707-0001.png,0.0,0.0,0.0,0,0.0729997158050537,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0500-0001.png,0.0,0.0,0.0,0,0.0730299949645996,0.0,0.0,0.0,0.0,0.0,0.0,2,2,train,Normal
