Dataset,Filename,Score R,Score D,GT,Our,covid_net_pred_time,lung_segment_1,lung_segment_2,lung_segment_3,lung_segment_4,lung_segment_5,lung_segment_6,BSNet,CovidNet,Subset,Label
Actualmed-COVID-chestxray-dataset,DX.1.2.840.113564.1722810162.20200409104802496810.1203801020003.png.bmp,2.0,3.0,2.5,0,0.074998140335083,0.0161498708010335,0.0,0.0,0.1209964412811387,0.2480580884836204,0.0,3,3,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.1722810170.20200416110930703890.1003000225002.png,3.0,,3.0,0,0.0789988040924072,0.2184059034887764,0.0,0.0,0.0025605818829554,0.0,0.0,6,2,train,COVID-19
Actualmed-COVID-chestxray-dataset,DX.1.2.840.113564.1722810162.20200331100140006240.1203801020003.png.bmp,3.0,5.0,4.0,1,0.0770001411437988,0.4853132628152969,0.5335479078979946,0.3883908652091023,0.0,0.2671147622603933,0.2171111508859853,6,4,train,COVID-19
Actualmed-COVID-chestxray-dataset,DX.1.2.840.113564.1722810162.20200409093935803690.1203801020003.png.bmp,2.0,3.0,2.5,2,0.0750012397766113,0.6322354475786728,0.5097844524430102,0.0,0.2084201330555742,0.0,0.0,3,3,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.1722810170.202004040240155151.1003000225002.png,2.0,4.0,3.0,3,0.0740003585815429,0.6211385094875791,0.5141028571428572,0.0,0.3277111552066258,0.5634944590573929,0.2275615913641507,6,4,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.1722810170.20200405065153640420.1003000225002.png,5.0,6.0,5.5,4,0.0789997577667236,0.5329896907216495,0.6979232505643341,0.510875451263538,0.3672466734902763,0.5497049477984567,0.038005045283487,6,4,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.1722810170.20200320170359875720.1003000225002.png,1.0,2.0,1.5,2,0.0740003585815429,0.8640389372057767,0.6740961462058006,0.0057521770392266,0.3285033304921552,0.2106441183785128,0.0,4,4,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.1722810170.20200322194859750610.1003000225002.png,3.0,4.0,3.5,2,0.0729997158050537,0.4781983486408758,0.7851470171126028,0.5453912559175718,0.3420572360501689,0.4612447348738338,0.00279905143257,6,4,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.1722810170.20200320011259312440.1003000225002.png,5.0,6.0,5.5,4,0.0740015506744384,0.6905696658921561,0.6641844536476584,0.4629541108986615,0.3783850668175069,0.7301693483082773,0.5968237162519852,6,4,train,COVID-19
Actualmed-COVID-chestxray-dataset,DX.1.2.840.113564.1722810162.202004071718231126.1203801020003.png,2.0,4.0,3.0,3,0.0810005664825439,0.5585432907769367,0.0,0.0977349943374858,0.543674637236869,0.6882166783116189,0.0,3,3,train,COVID-19
Actualmed-COVID-chestxray-dataset,DX.1.2.840.113564.1722810162.20200326123552855170.1203801020003.png.bmp,1.0,,1.0,0,0.0750007629394531,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.1722810170.20200320103403375580.1003000225002.png,5.0,5.0,5.0,3,0.0779998302459716,0.7566180213812999,0.8394598325998792,0.5730006397952655,0.2876733555435035,0.1496268943764905,0.0,6,4,train,COVID-19
Actualmed-COVID-chestxray-dataset,DX.1.2.840.113564.1722810162.20200325125743092120.1203801020003.png.bmp,1.0,2.0,1.5,0,0.0750000476837158,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.1722810170.20200416020138312830.1003000225002.png,5.0,6.0,5.5,3,0.0789995193481445,0.4250550867952921,0.8096241088788075,0.8237140273418799,0.4757351925997515,0.4083424807903403,0.5335305041612215,5,4,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.1722810170.20200403175115515840.1003000225002.png,2.0,4.0,3.0,3,0.0729997158050537,0.6242306025140876,0.6914721919302071,0.6688646913366014,0.2841032314031663,0.1582542859629275,0.0,5,4,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.1722810170.20200321002029359840.1003000225002.png,2.0,4.0,3.0,1,0.0800004005432128,0.0059577003276735,0.0728486814803636,0.0,0.0700840711256603,0.5185157644259369,0.137042877524968,3,3,train,COVID-19
Actualmed-COVID-chestxray-dataset,DX.1.2.840.113564.1722810162.20200325130756972300.1203801020003.png.bmp,5.0,5.0,5.0,3,0.0729992389678955,0.6706796708320634,0.7094854070660522,0.6029299847792998,0.3549149338374291,0.4464324363321549,0.0065404600123542,5,4,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.1722810170.20200325212815187370.1003000225002.png,3.0,5.0,4.0,3,0.0739946365356445,0.6801325296395353,0.7894323932059781,0.4762830945103798,0.4051677593521018,0.6495550460498193,0.460705864161738,6,4,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.1722810170.20200402113955515630.1003000225002.png,6.0,5.0,5.5,4,0.0789990425109863,0.7367785653088247,0.8342381887489893,0.6374494317087266,0.4653279694531569,0.74506246791032,0.4020217996767871,6,4,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.192168196.2020040116564476574.1203801020003.png,2.0,3.0,2.5,0,0.0740001201629638,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,COVID-19
Actualmed-COVID-chestxray-dataset,CR.1.2.840.113564.1722810170.20200416105826265860.1003000225002.png,5.0,,5.0,2,0.0809996128082275,0.7672649471056698,0.743408309285686,0.0792984678728374,0.1357407096014797,0.0646315089003493,0.0,4,4,train,COVID-19
chest_xray_normal,IM-0349-0001.png,0.0,0.0,0.0,0,0.0729985237121582,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1289-0001.png,0.0,0.0,0.0,0,0.071998119354248,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0752-0001.png,0.0,0.0,0.0,0,0.0740001201629638,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0277-0001.png,0.0,0.0,0.0,0,0.0789997577667236,0.0,0.0,0.0,0.0,0.0,0.0,2,3,train,Normal
chest_xray_normal,IM-0660-0001.png,0.0,0.0,0.0,0,0.0739996433258056,0.0,0.0,0.0,0.0,0.0,0.0,6,2,train,Normal
chest_xray_normal,IM-0077-0001.png,0.0,0.0,0.0,0,0.0750007629394531,0.0,0.0,0.0,0.0,0.0,0.0,2,2,train,Normal
chest_xray_normal,IM-0650-0001-0002.png,0.0,0.0,0.0,0,0.0759940147399902,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,NORMAL2-IM-0345-0001.png,0.0,0.0,0.0,0,0.0760085582733154,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-0798-0001.png,0.0,0.0,0.0,0,0.0769989490509033,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0475-0001.png,0.0,0.0,0.0,0,0.074000597000122,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-0700-0001.png,0.0,0.0,0.0,0,0.0769991874694824,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-1152-0001.png,0.0,0.0,0.0,0,0.073998212814331,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-1127-0001.png,0.0,0.0,0.0,0,0.075998306274414,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,Normal
chest_xray_normal,NORMAL2-IM-1102-0001-0002.png,0.0,0.0,0.0,0,0.0749993324279785,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0478-0001.png,0.0,0.0,0.0,0,0.0800001621246337,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,NORMAL2-IM-0096-0001.png,0.0,0.0,0.0,0,0.0780005455017089,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,NORMAL2-IM-1028-0001.png,0.0,0.0,0.0,0,0.0759999752044677,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,NORMAL2-IM-0207-0001.png,0.0,0.0,0.0,0,0.0759999752044677,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-1396-0001.png,0.0,0.0,0.0,0,0.0769999027252197,0.0,0.0,0.0,0.0,0.0,0.0,6,2,train,Normal
chest_xray_normal,NORMAL2-IM-0719-0001.png,0.0,0.0,0.0,0,0.0780003070831298,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0751-0001.png,0.0,0.0,0.0,0,0.0789995193481445,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0215-0001.png,0.0,0.0,0.0,0,0.0769989490509033,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0286-0001.png,0.0,0.0,0.0,0,0.0749986171722412,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0327-0001.png,0.0,0.0,0.0,0,0.0789985656738281,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,Normal
chest_xray_normal,NORMAL2-IM-0547-0001.png,0.0,0.0,0.0,0,0.075998306274414,0.0,0.0,0.0,0.0,0.0,0.0,2,2,train,Normal
chest_xray_normal,IM-0465-0001.png,0.0,0.0,0.0,0,0.0779981613159179,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0061-0001.png,0.0,0.0,0.0,0,0.0769991874694824,0.0,0.0,0.0,0.0,0.0,0.0,2,2,train,Normal
chest_xray_normal,IM-0614-0001.png,0.0,0.0,0.0,0,0.0799973011016845,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,Normal
chest_xray_normal,IM-0011-0001-0001.png,0.0,0.0,0.0,0,0.07999849319458,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0633-0001.png,0.0,0.0,0.0,0,0.0760002136230468,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1262-0001.png,0.0,0.0,0.0,0,0.0770001411437988,0.0,0.0,0.0,0.0,0.0,0.0,1,3,train,Normal
chest_xray_normal,NORMAL2-IM-0060-0001.png,0.0,0.0,0.0,0,0.0769996643066406,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0065-0001.png,0.0,0.0,0.0,0,0.0769996643066406,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1144-0001.png,0.0,0.0,0.0,0,0.0749990940093994,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-0651-0001.png,0.0,0.0,0.0,0,0.0770001411437988,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0477-0001.png,0.0,0.0,0.0,0,0.0779979228973388,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0640-0001.png,0.0,0.0,0.0,0,0.0769968032836914,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0338-0001.png,0.0,0.0,0.0,0,0.0799980163574218,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0852-0001.png,0.0,0.0,0.0,0,0.0749986171722412,0.0,0.0,0.0,0.0,0.0,0.0,5,4,train,Normal
chest_xray_normal,IM-0387-0001.png,0.0,0.0,0.0,0,0.0729961395263671,0.0,0.0,0.0,0.0,0.0,0.0,3,3,train,Normal
chest_xray_normal,NORMAL2-IM-0052-0001.png,0.0,0.0,0.0,0,0.078995943069458,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0524-0001.png,0.0,0.0,0.0,0,0.0750012397766113,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,NORMAL2-IM-0394-0001.png,0.0,0.0,0.0,0,0.0779981613159179,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0627-0001.png,0.0,0.0,0.0,0,0.081000804901123,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0838-0001.png,0.0,0.0,0.0,0,0.073000431060791,0.0,0.0,0.0,0.0,0.0,0.0,5,4,train,Normal
chest_xray_normal,IM-0220-0001.png,0.0,0.0,0.0,0,0.0759997367858886,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0618-0001-0002.png,0.0,0.0,0.0,0,0.0750002861022949,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0531-0001.png,0.0,0.0,0.0,0,0.0739979743957519,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1005-0001.png,0.0,0.0,0.0,0,0.0759999752044677,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0676-0001.png,0.0,0.0,0.0,0,0.0739996433258056,0.0,0.0,0.0,0.0,0.0,0.0,6,4,train,Normal
chest_xray_normal,NORMAL2-IM-0906-0001.png,0.0,0.0,0.0,0,0.0729868412017822,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-0774-0001.png,0.0,0.0,0.0,0,0.0759985446929931,0.0,0.0,0.0,0.0,0.0,0.0,1,2,train,Normal
chest_xray_normal,IM-0463-0001.png,0.0,0.0,0.0,0,0.0810017585754394,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0337-0001.png,0.0,0.0,0.0,0,0.0730016231536865,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0613-0001.png,0.0,0.0,0.0,0,0.0779998302459716,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0608-0001-0001.png,0.0,0.0,0.0,0,0.0759987831115722,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1385-0001.png,0.0,0.0,0.0,0,0.0719971656799316,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,Normal
chest_xray_normal,IM-0519-0001-0002.png,0.0,0.0,0.0,0,0.0809636116027832,0.0,0.0,0.0,0.0,0.0,0.0,1,2,train,Normal
chest_xray_normal,NORMAL2-IM-0642-0001.png,0.0,0.0,0.0,0,0.0739994049072265,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0915-0001.png,0.0,0.0,0.0,0,0.0750019550323486,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-1038-0001.png,0.0,0.0,0.0,0,0.0719997882843017,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-0479-0001.png,0.0,0.0,0.0,0,0.0749924182891845,0.0,0.0,0.0,0.0,0.0,0.0,6,4,train,Normal
chest_xray_normal,NORMAL2-IM-0573-0001.png,0.0,0.0,0.0,0,0.083000898361206,0.0,0.0,0.0,0.0,0.0,0.0,3,3,train,Normal
chest_xray_normal,IM-0531-0001-0001.png,0.0,0.0,0.0,0,0.0730011463165283,0.0,0.0,0.0,0.0,0.0,0.0,2,2,train,Normal
chest_xray_normal,NORMAL2-IM-0587-0001-0002.png,0.0,0.0,0.0,0,0.0779986381530761,0.0,0.0,0.0,0.0,0.0,0.0,2,3,train,Normal
chest_xray_normal,NORMAL2-IM-0851-0001.png,0.0,0.0,0.0,0,0.0709993839263916,0.0,0.0,0.0,0.0,0.0,0.0,0,2,train,Normal
chest_xray_normal,NORMAL2-IM-1260-0001.png,0.0,0.0,0.0,0,0.0800104141235351,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0526-0001.png,0.0,0.0,0.0,0,0.0820043087005615,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0905-0001.png,0.0,0.0,0.0,0,0.0770001411437988,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0446-0001.png,0.0,0.0,0.0,0,0.0749979019165039,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0033-0001-0002.png,0.0,0.0,0.0,0,0.0769991874694824,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0009-0001.png,0.0,0.0,0.0,0,0.0930004119873046,0.0,0.0,0.0,0.0,0.0,0.0,3,3,train,Normal
chest_xray_normal,NORMAL2-IM-0649-0001.png,0.0,0.0,0.0,0,0.0739994049072265,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0702-0001.png,0.0,0.0,0.0,0,0.0739991664886474,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-0348-0001.png,0.0,0.0,0.0,0,0.078981876373291,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0214-0001.png,0.0,0.0,0.0,0,0.0770010948181152,0.0,0.0,0.0,0.0,0.0,0.0,1,2,train,Normal
chest_xray_normal,NORMAL2-IM-0453-0001.png,0.0,0.0,0.0,0,0.0800011157989502,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1219-0001.png,0.0,0.0,0.0,0,0.0740218162536621,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-0746-0001.png,0.0,0.0,0.0,0,0.0779993534088134,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0329-0001.png,0.0,0.0,0.0,0,0.0789995193481445,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0469-0001.png,0.0,0.0,0.0,0,0.0809979438781738,0.0,0.0,0.0,0.0,0.0,0.0,6,2,train,Normal
chest_xray_normal,IM-0682-0001.png,0.0,0.0,0.0,0,0.0750019550323486,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0701-0001.png,0.0,0.0,0.0,0,0.0779991149902343,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,NORMAL2-IM-1067-0001-0001.png,0.0,0.0,0.0,0,0.0700011253356933,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0189-0001.png,0.0,0.0,0.0,0,0.0819997787475586,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0389-0001.png,0.0,0.0,0.0,0,0.0779993534088134,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1177-0001.png,0.0,0.0,0.0,0,0.0749993324279785,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0520-0001.png,0.0,0.0,0.0,0,0.0759978294372558,0.0,0.0,0.0,0.0,0.0,0.0,6,2,train,Normal
chest_xray_normal,IM-0428-0001.png,0.0,0.0,0.0,0,0.0769984722137451,0.0,0.0,0.0,0.0,0.0,0.0,2,3,train,Normal
chest_xray_normal,NORMAL2-IM-1290-0001.png,0.0,0.0,0.0,0,0.0759987831115722,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,NORMAL2-IM-0898-0001.png,0.0,0.0,0.0,0,0.0809991359710693,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-0415-0001.png,0.0,0.0,0.0,0,0.0779993534088134,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,NORMAL2-IM-0280-0001.png,0.0,0.0,0.0,0,0.0750014781951904,0.0,0.0,0.0,0.0,0.0,0.0,2,3,train,Normal
chest_xray_normal,NORMAL2-IM-0578-0001.png,0.0,0.0,0.0,0,0.0779995918273925,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0501-0001.png,0.0,0.0,0.0,0,0.0759990215301513,0.0,0.0,0.0,0.0,0.0,0.0,5,4,train,Normal
chest_xray_normal,IM-0652-0001.png,0.0,0.0,0.0,0,0.0769968032836914,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-0281-0001.png,0.0,0.0,0.0,0,0.0789990425109863,0.0,0.0,0.0,0.0,0.0,0.0,2,3,train,Normal
chest_xray_normal,NORMAL2-IM-0831-0001.png,0.0,0.0,0.0,0,0.0820000171661377,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0221-0001.png,0.0,0.0,0.0,0,0.0799996852874755,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,NORMAL2-IM-0576-0001.png,0.0,0.0,0.0,0,0.0730001926422119,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1198-0001.png,0.0,0.0,0.0,0,0.0739996433258056,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1345-0001-0002.png,0.0,0.0,0.0,0,0.0759999752044677,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,NORMAL2-IM-1243-0001.png,0.0,0.0,0.0,0,0.0780093669891357,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,NORMAL2-IM-0390-0001.png,0.0,0.0,0.0,0,0.0869996547698974,0.0,0.0,0.0,0.0,0.0,0.0,1,1,train,Normal
chest_xray_normal,NORMAL2-IM-0300-0001.png,0.0,0.0,0.0,0,0.0739984512329101,0.0,0.0,0.0,0.0,0.0,0.0,1,2,train,Normal
chest_xray_normal,NORMAL2-IM-1269-0001-0001.png,0.0,0.0,0.0,0,0.0759992599487304,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0557-0001.png,0.0,0.0,0.0,0,0.0759994983673095,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0473-0001.png,0.0,0.0,0.0,0,0.0789995193481445,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,NORMAL2-IM-1142-0001.png,0.0,0.0,0.0,0,0.0759985446929931,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,IM-0578-0001.png,0.0,0.0,0.0,0,0.0709993839263916,0.0,0.0,0.0,0.0,0.0,0.0,5,3,train,Normal
chest_xray_normal,IM-0294-0001.png,0.0,0.0,0.0,0,0.0749993324279785,0.0,0.0,0.0,0.0,0.0,0.0,6,3,train,Normal
chest_xray_normal,IM-0010-0001.png,0.0,0.0,0.0,0,0.0800004005432128,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0545-0001-0001.png,0.0,0.0,0.0,0,0.0739979743957519,0.0,0.0,0.0,0.0,0.0,0.0,3,2,train,Normal
chest_xray_normal,NORMAL2-IM-0095-0001.png,0.0,0.0,0.0,0,0.0790016651153564,0.0,0.0,0.0,0.0,0.0,0.0,4,2,train,Normal
chest_xray_normal,IM-0224-0001.png,0.0,0.0,0.0,0,0.0769991874694824,0.0,0.0,0.0,0.0,0.0,0.0,3,3,train,Normal
chest_xray_normal,IM-0660-0001-0002.png,0.0,0.0,0.0,0,0.0749976634979248,0.0,0.0,0.0,0.0,0.0,0.0,5,2,train,Normal
chest_xray_normal,NORMAL2-IM-0707-0001.png,0.0,0.0,0.0,0,0.0730001926422119,0.0,0.0,0.0,0.0,0.0,0.0,4,3,train,Normal
chest_xray_normal,IM-0500-0001.png,0.0,0.0,0.0,0,0.0759992599487304,0.0,0.0,0.0,0.0,0.0,0.0,2,2,train,Normal
chest_xray_normal,NORMAL2-IM-0824-0001.png,0.0,0.0,0.0,0,0.0799996852874755,0.0,0.0,0.0,0.0,0.0,0.0,6,4,train,Normal
